Order_List_ID,Item_ID,Transaction_ID
7731,58,1576
7732,18,1576
7733,58,1576
7734,7,1577
7735,36,1577
7736,26,1577
7737,22,1577
7738,17,1577
7739,56,1577
7740,39,1577
7741,35,1577
7742,15,1578
7743,30,1578
7744,44,1578
7745,11,1578
7746,39,1578
7747,32,1578
7748,7,1578
7749,35,1578
7750,60,1578
7751,44,1579
7752,55,1579
7753,35,1580
7754,19,1580
7755,48,1580
7756,36,1580
7757,24,1580
7758,37,1580
7759,46,1580
7760,42,1580
7761,7,1581
7762,21,1581
7763,60,1581
7764,57,1581
7765,18,1581
7766,16,1581
7767,50,1581
7768,35,1581
7769,48,1581
7770,32,1582
7771,36,1582
7772,5,1582
7773,18,1583
7774,29,1583
7775,26,1583
7776,36,1583
7777,4,1583
7778,13,1583
7779,16,1583
7780,13,1583
7781,52,1584
7782,44,1584
7783,15,1584
7784,13,1584
7785,53,1584
7786,35,1584
7787,11,1584
7788,60,1585
7789,6,1585
7790,12,1585
7791,35,1585
7792,12,1585
7793,6,1585
7794,24,1585
7795,28,1586
7796,7,1586
7797,22,1586
7798,4,1586
7799,12,1586
7800,9,1587
7801,36,1587
7802,42,1587
7803,57,1587
7804,30,1587
7805,26,1587
7806,14,1587
7807,50,1587
7808,58,1587
7809,40,1588
7810,50,1589
7811,48,1589
7812,1,1589
7813,40,1589
7814,8,1589
7815,8,1589
7816,42,1589
7817,38,1589
7818,60,1589
7819,21,1590
7820,27,1590
7821,39,1590
7822,52,1590
7823,1,1590
7824,35,1590
7825,14,1590
7826,44,1590
7827,34,1590
7828,32,1591
7829,1,1591
7830,42,1591
7831,42,1591
7832,44,1591
7833,52,1592
7834,17,1593
7835,36,1593
7836,24,1593
7837,32,1594
7838,11,1594
7839,19,1594
7840,52,1594
7841,21,1594
7842,36,1594
7843,27,1594
7844,28,1594
7845,28,1595
7846,29,1595
7847,30,1595
7848,24,1595
7849,8,1596
7850,37,1596
7851,16,1596
7852,55,1596
7853,18,1596
7854,52,1596
7855,10,1596
7856,60,1596
7857,44,1597
7858,46,1597
7859,7,1597
7860,58,1597
7861,46,1597
7862,4,1597
7863,5,1598
7864,27,1598
7865,16,1598
7866,56,1598
7867,46,1598
7868,53,1598
7869,28,1599
7870,36,1599
7871,16,1599
7872,26,1599
7873,42,1599
7874,55,1599
7875,56,1599
7876,52,1599
7877,32,1600
7878,39,1601
7879,58,1601
7880,52,1601
7881,29,1601
7882,37,1602
7883,37,1602
7884,52,1602
7885,13,1602
7886,58,1603
7887,59,1603
7888,19,1604
7889,42,1605
7890,30,1605
7891,22,1605
7892,11,1605
7893,48,1605
7894,34,1605
7895,46,1605
7896,22,1605
7897,4,1605
7898,46,1606
7899,60,1606
7900,53,1606
7901,30,1606
7902,50,1606
7903,10,1607
7904,30,1607
7905,56,1607
7906,44,1607
7907,48,1607
7908,44,1607
7909,17,1608
7910,15,1608
7911,55,1608
7912,5,1608
7913,53,1608
7914,48,1608
7915,19,1609
7916,21,1609
7917,14,1610
7918,50,1610
7919,40,1610
7920,44,1610
7921,36,1611
7922,7,1611
7923,28,1611
7924,5,1611
7925,40,1612
7926,32,1612
7927,59,1612
7928,19,1612
7929,35,1612
7930,8,1612
7931,48,1612
7932,22,1612
7933,50,1612
7934,17,1613
7935,32,1613
7936,59,1613
7937,44,1613
7938,10,1613
7939,34,1613
7940,9,1613
7941,55,1614
7942,26,1614
7943,58,1614
7944,56,1614
7945,32,1615
7946,26,1615
7947,5,1615
7948,22,1615
7949,55,1615
7950,30,1616
7951,35,1616
7952,48,1616
7953,4,1616
7954,53,1616
7955,35,1617
7956,24,1618
7957,18,1618
7958,18,1618
7959,15,1618
7960,8,1618
7961,38,1618
7962,26,1618
7963,48,1619
7964,9,1619
7965,53,1619
7966,4,1619
7967,27,1619
7968,9,1620
7969,7,1620
7970,39,1620
7971,22,1621
7972,38,1621
7973,16,1621
7974,1,1621
7975,5,1621
7976,38,1621
7977,60,1622
7978,4,1622
7979,17,1622
7980,14,1622
7981,24,1623
7982,34,1623
7983,8,1623
7984,6,1623
7985,5,1623
7986,28,1623
7987,42,1623
7988,12,1623
7989,7,1624
7990,15,1624
7991,16,1624
7992,56,1624
7993,32,1624
7994,17,1624
7995,29,1625
7996,30,1625
7997,24,1626
7998,60,1626
7999,25,1626
8000,52,1626
8001,55,1626
8002,17,1627
8003,14,1627
8004,48,1627
8005,14,1627
8006,11,1627
8007,29,1627
8008,27,1627
8009,53,1628
8010,36,1628
8011,15,1628
8012,11,1629
8013,21,1629
8014,13,1629
8015,53,1629
8016,22,1630
8017,53,1630
8018,8,1630
8019,12,1630
8020,16,1630
8021,19,1630
8022,52,1630
8023,58,1630
8024,9,1630
8025,36,1631
8026,28,1631
8027,56,1631
8028,44,1631
8029,60,1631
8030,9,1631
8031,42,1631
8032,46,1631
8033,6,1631
8034,24,1632
8035,56,1632
8036,8,1632
8037,50,1632
8038,19,1632
8039,24,1632
8040,55,1633
8041,11,1634
8042,19,1634
8043,38,1634
8044,27,1634
8045,50,1634
8046,46,1634
8047,56,1634
8048,25,1635
8049,39,1635
8050,19,1636
8051,50,1636
8052,28,1636
8053,18,1636
8054,57,1636
8055,4,1636
8056,58,1637
8057,25,1637
8058,36,1637
8059,9,1638
8060,58,1638
8061,12,1638
8062,60,1638
8063,60,1638
8064,46,1639
8065,50,1639
8066,55,1639
8067,27,1639
8068,7,1639
8069,58,1640
8070,27,1640
8071,46,1640
8072,1,1640
8073,35,1640
8074,30,1640
8075,53,1641
8076,10,1641
8077,28,1641
8078,16,1642
8079,42,1642
8080,56,1642
8081,58,1642
8082,37,1642
8083,12,1642
8084,4,1643
8085,58,1643
8086,29,1643
8087,14,1643
8088,5,1643
8089,25,1644
8090,32,1644
8091,15,1644
8092,12,1644
8093,53,1644
8094,1,1645
8095,1,1645
8096,13,1645
8097,22,1646
8098,17,1646
8099,37,1646
8100,7,1646
8101,13,1646
8102,55,1646
8103,60,1647
8104,55,1647
8105,22,1648
8106,14,1648
8107,11,1648
8108,60,1648
8109,36,1648
8110,53,1648
8111,39,1648
8112,16,1648
8113,52,1649
8114,60,1649
8115,13,1649
8116,48,1649
8117,6,1650
8118,8,1650
8119,25,1650
8120,6,1650
8121,24,1650
8122,37,1650
8123,6,1651
8124,19,1652
8125,19,1652
8126,35,1652
8127,42,1652
8128,12,1652
8129,56,1653
8130,9,1654
8131,18,1654
8132,13,1654
8133,30,1654
8134,58,1654
8135,30,1654
8136,22,1655
8137,4,1655
8138,35,1655
8139,53,1655
8140,5,1655
8141,30,1655
8142,52,1656
8143,10,1656
8144,4,1656
8145,4,1656
8146,42,1657
8147,52,1657
8148,7,1658
8149,21,1659
8150,57,1659
8151,4,1659
8152,36,1659
8153,29,1659
8154,40,1660
8155,25,1660
8156,16,1660
8157,25,1661
8158,5,1661
8159,8,1661
8160,27,1661
8161,35,1661
8162,60,1661
8163,5,1662
8164,16,1662
8165,10,1662
8166,17,1662
8167,11,1662
8168,44,1663
8169,14,1663
8170,57,1663
8171,48,1663
8172,48,1663
8173,36,1663
8174,12,1663
8175,58,1664
8176,4,1664
8177,25,1664
8178,32,1664
8179,22,1664
8180,48,1665
8181,26,1665
8182,14,1665
8183,32,1665
8184,25,1665
8185,28,1665
8186,18,1666
8187,14,1666
8188,55,1666
8189,10,1666
8190,17,1666
8191,15,1667
8192,50,1667
8193,36,1667
8194,52,1667
8195,56,1667
8196,35,1667
8197,39,1667
8198,29,1667
8199,37,1667
8200,32,1668
8201,30,1668
8202,57,1668
8203,36,1668
8204,19,1668
8205,7,1668
8206,17,1669
8207,22,1669
8208,8,1669
8209,55,1669
8210,21,1669
8211,24,1669
8212,7,1669
8213,28,1670
8214,36,1670
8215,50,1670
8216,58,1670
8217,25,1670
8218,10,1670
8219,52,1670
8220,22,1670
8221,7,1670
8222,56,1671
8223,29,1671
8224,19,1671
8225,35,1671
8226,24,1672
8227,6,1672
8228,37,1672
8229,11,1672
8230,36,1672
8231,26,1672
8232,26,1672
8233,19,1672
8234,52,1672
8235,50,1673
8236,12,1674
8237,25,1675
8238,42,1675
8239,46,1675
8240,38,1675
8241,17,1675
8242,50,1675
8243,24,1675
8244,55,1675
8245,50,1675
8246,39,1676
8247,38,1676
8248,13,1676
8249,52,1676
8250,5,1676
8251,36,1676
8252,52,1676
8253,26,1677
8254,40,1678
8255,42,1678
8256,22,1678
8257,9,1678
8258,27,1678
8259,21,1678
8260,15,1678
8261,53,1678
8262,17,1678
8263,44,1679
8264,30,1679
8265,40,1679
8266,24,1679
8267,44,1679
8268,29,1679
8269,15,1679
8270,50,1680
8271,10,1680
8272,53,1680
8273,14,1680
8274,35,1680
8275,53,1680
8276,5,1680
8277,10,1680
8278,7,1680
8279,9,1681
8280,15,1681
8281,12,1681
8282,11,1681
8283,7,1681
8284,24,1681
8285,16,1681
8286,6,1681
8287,11,1682
8288,10,1682
8289,19,1682
8290,38,1683
8291,7,1683
8292,53,1683
8293,40,1683
8294,60,1683
8295,4,1683
8296,44,1683
8297,7,1683
8298,14,1684
8299,7,1684
8300,35,1684
8301,24,1685
8302,6,1685
8303,15,1685
8304,19,1685
8305,32,1685
8306,39,1685
8307,48,1685
8308,29,1685
8309,8,1686
8310,16,1686
8311,15,1686
8312,58,1686
8313,9,1686
8314,24,1686
8315,15,1686
8316,25,1686
8317,46,1686
8318,57,1687
8319,25,1687
8320,8,1687
8321,29,1687
8322,28,1687
8323,52,1688
8324,52,1688
8325,12,1688
8326,56,1688
8327,15,1688
8328,60,1688
8329,7,1688
8330,12,1688
8331,57,1688
8332,21,1689
8333,17,1690
8334,11,1690
8335,34,1690
8336,50,1690
8337,50,1690
8338,36,1690
8339,44,1690
8340,42,1690
8341,55,1691
8342,59,1691
8343,39,1691
8344,5,1691
8345,28,1692
8346,34,1692
8347,60,1692
8348,50,1692
8349,32,1692
8350,58,1692
8351,38,1692
8352,10,1693
8353,17,1693
8354,8,1693
8355,21,1693
8356,16,1693
8357,30,1693
8358,34,1693
8359,35,1694
8360,60,1694
8361,35,1694
8362,36,1694
8363,59,1694
8364,26,1694
8365,35,1694
8366,14,1694
8367,6,1694
8368,52,1695
8369,12,1695
8370,46,1695
8371,5,1695
8372,60,1695
8373,34,1696
8374,50,1696
8375,29,1696
8376,42,1696
8377,16,1696
8378,10,1696
8379,53,1697
8380,16,1697
8381,37,1697
8382,22,1697
8383,14,1697
8384,29,1697
8385,32,1697
8386,60,1698
8387,53,1698
8388,53,1698
8389,48,1698
8390,26,1699
8391,6,1699
8392,59,1700
8393,59,1701
8394,44,1702
8395,11,1702
8396,53,1702
8397,40,1702
8398,42,1702
8399,36,1702
8400,5,1702
8401,22,1703
8402,24,1703
8403,40,1704
8404,21,1704
8405,4,1704
8406,30,1704
8407,60,1704
8408,58,1704
8409,58,1704
8410,60,1704
8411,28,1705
8412,40,1705
8413,4,1705
8414,6,1706
8415,55,1706
8416,44,1706
8417,36,1706
8418,34,1706
8419,1,1706
8420,10,1706
8421,18,1707
8422,11,1707
8423,28,1707
8424,53,1707
8425,16,1707
8426,13,1708
8427,53,1708
8428,22,1709
8429,22,1709
8430,28,1709
8431,57,1709
8432,25,1709
8433,16,1709
8434,58,1710
8435,46,1710
8436,9,1710
8437,56,1711
8438,55,1711
8439,38,1711
8440,16,1711
8441,4,1711
8442,16,1711
8443,27,1712
8444,24,1712
8445,46,1712
8446,9,1712
8447,28,1712
8448,25,1712
8449,57,1713
8450,10,1714
8451,57,1714
8452,27,1714
8453,57,1714
8454,55,1714
8455,38,1715
8456,53,1716
8457,37,1716
8458,19,1716
8459,11,1717
8460,59,1717
8461,40,1717
8462,15,1717
8463,13,1717
8464,58,1717
8465,38,1717
8466,7,1718
8467,7,1718
8468,13,1718
8469,60,1718
8470,9,1718
8471,9,1718
8472,56,1718
8473,9,1718
8474,35,1719
8475,19,1719
8476,11,1719
8477,60,1719
8478,12,1719
8479,14,1719
8480,48,1719
8481,46,1719
8482,9,1720
8483,22,1721
8484,53,1722
8485,42,1722
8486,15,1722
8487,44,1722
8488,44,1722
8489,39,1722
8490,5,1722
8491,5,1722
8492,37,1722
8493,39,1723
8494,8,1723
8495,27,1723
8496,28,1724
8497,17,1724
8498,30,1724
8499,59,1724
8500,34,1725
8501,14,1725
8502,14,1725
8503,9,1726
8504,19,1726
8505,30,1726
8506,53,1727
8507,60,1727
8508,27,1727
8509,13,1727
8510,25,1727
8511,21,1728
8512,4,1729
8513,57,1729
8514,36,1729
8515,5,1729
8516,29,1729
8517,48,1729
8518,44,1730
8519,14,1730
8520,8,1731
8521,7,1731
8522,25,1731
8523,16,1731
8524,40,1732
8525,30,1732
8526,24,1733
8527,19,1733
8528,1,1733
8529,7,1733
8530,6,1733
8531,39,1733
8532,40,1734
8533,4,1735
8534,28,1735
8535,25,1735
8536,36,1735
8537,21,1735
8538,46,1735
8539,42,1735
8540,55,1735
8541,18,1735
8542,32,1736
8543,27,1737
8544,5,1737
8545,48,1737
8546,53,1737
8547,24,1738
8548,35,1738
8549,38,1738
8550,53,1739
8551,44,1739
8552,27,1739
8553,12,1739
8554,10,1739
8555,11,1740
8556,48,1740
8557,11,1740
8558,15,1740
8559,10,1740
8560,57,1740
8561,14,1740
8562,36,1740
8563,52,1741
8564,11,1741
8565,8,1741
8566,13,1741
8567,59,1741
8568,26,1741
8569,12,1741
8570,55,1742
8571,14,1742
8572,14,1742
8573,53,1743
8574,52,1743
8575,42,1743
8576,10,1743
8577,57,1743
8578,1,1743
8579,36,1744
8580,18,1744
8581,1,1745
8582,4,1745
8583,7,1745
8584,12,1745
8585,27,1745
8586,52,1745
8587,19,1745
8588,38,1745
8589,38,1745
8590,48,1746
8591,56,1746
8592,18,1746
8593,9,1746
8594,59,1746
8595,14,1747
8596,26,1747
8597,46,1747
8598,5,1747
8599,42,1747
8600,26,1747
8601,37,1748
8602,58,1748
8603,21,1748
8604,5,1748
8605,6,1748
8606,57,1748
8607,50,1749
8608,22,1749
8609,27,1749
8610,29,1749
8611,59,1749
8612,55,1750
8613,56,1750
8614,44,1750
8615,52,1750
8616,35,1750
8617,26,1750
8618,59,1750
8619,1,1751
8620,39,1751
8621,34,1751
8622,50,1751
8623,53,1751
8624,21,1751
8625,40,1751
8626,39,1751
8627,22,1751
8628,7,1752
8629,14,1752
8630,14,1752
8631,22,1753
8632,12,1753
8633,46,1753
8634,24,1753
8635,22,1753
8636,29,1754
8637,16,1754
8638,38,1754
8639,36,1754
8640,37,1754
8641,27,1754
8642,56,1755
8643,37,1755
8644,15,1756
8645,12,1756
8646,48,1756
8647,22,1756
8648,21,1756
8649,55,1756
8650,39,1756
8651,22,1757
8652,10,1757
8653,11,1757
8654,12,1757
8655,26,1757
8656,14,1757
8657,24,1757
8658,57,1757
8659,32,1757
8660,27,1758
8661,52,1759
8662,55,1759
8663,13,1759
8664,19,1760
8665,48,1760
8666,38,1760
8667,14,1760
8668,22,1760
8669,25,1760
8670,24,1760
8671,36,1760
8672,42,1760
8673,35,1761
8674,56,1761
8675,39,1761
8676,35,1761
8677,46,1761
8678,9,1761
8679,12,1761
8680,59,1761
8681,57,1761
8682,56,1762
8683,9,1762
8684,17,1763
8685,25,1763
8686,15,1764
8687,37,1764
8688,27,1764
8689,34,1764
8690,13,1764
8691,19,1764
8692,57,1764
8693,46,1764
8694,52,1765
8695,28,1765
8696,39,1765
8697,5,1765
8698,36,1765
8699,21,1765
8700,30,1765
8701,19,1765
8702,11,1765
8703,42,1766
8704,34,1766
8705,25,1766
8706,30,1766
8707,5,1766
8708,50,1766
8709,8,1766
8710,60,1766
8711,1,1767
8712,6,1767
8713,6,1767
8714,30,1767
8715,26,1767
8716,48,1767
8717,4,1768
8718,48,1768
8719,4,1768
8720,27,1768
8721,48,1768
8722,48,1768
8723,57,1768
8724,34,1768
8725,44,1768
8726,48,1769
8727,26,1769
8728,5,1769
8729,56,1769
8730,38,1769
8731,35,1769
8732,22,1769
8733,36,1769
8734,53,1769
8735,9,1770
8736,21,1770
8737,53,1770
8738,48,1770
8739,22,1770
8740,18,1770
8741,39,1770
8742,52,1771
8743,39,1771
8744,21,1771
8745,42,1771
8746,60,1771
8747,44,1771
8748,59,1771
8749,58,1771
8750,40,1772
8751,28,1773
8752,30,1773
8753,27,1773
8754,44,1773
8755,30,1773
8756,39,1773
8757,28,1773
8758,27,1774
8759,22,1774
8760,40,1774
8761,48,1774
8762,42,1774
8763,37,1774
8764,35,1774
8765,38,1774
8766,46,1774
8767,50,1775
8768,11,1775
8769,8,1775
8770,11,1775
8771,56,1775
8772,5,1775
8773,5,1775
8774,11,1775
8775,5,1776
8776,15,1776
8777,57,1777
8778,12,1777
8779,34,1777
8780,53,1778
8781,52,1778
8782,38,1778
8783,15,1778
8784,22,1778
8785,40,1778
8786,14,1779
8787,15,1779
8788,39,1779
8789,11,1779
8790,37,1779
8791,15,1779
8792,26,1780
8793,5,1780
8794,28,1780
8795,13,1781
8796,18,1781
8797,39,1781
8798,4,1781
8799,30,1781
8800,60,1781
8801,17,1781
8802,15,1782
8803,11,1782
8804,57,1782
8805,34,1782
8806,42,1782
8807,4,1782
8808,56,1783
8809,48,1783
8810,38,1784
8811,18,1784
8812,28,1784
8813,5,1784
8814,55,1785
8815,52,1785
8816,56,1785
8817,46,1785
8818,34,1786
8819,29,1786
8820,24,1786
8821,58,1786
8822,10,1786
8823,60,1786
8824,48,1786
8825,59,1787
8826,50,1787
8827,35,1787
8828,42,1787
8829,32,1787
8830,12,1787
8831,1,1787
8832,52,1787
8833,13,1787
8834,35,1788
8835,39,1788
8836,42,1788
8837,24,1788
8838,60,1788
8839,15,1788
8840,34,1788
8841,34,1789
8842,39,1789
8843,11,1789
8844,24,1789
8845,60,1789
8846,57,1790
8847,39,1790
8848,36,1790
8849,6,1790
8850,52,1790
8851,36,1790
8852,4,1790
8853,11,1790
8854,9,1790
8855,36,1791
8856,7,1791
8857,28,1791
8858,19,1791
8859,42,1792
8860,38,1792
8861,27,1792
8862,9,1792
8863,30,1792
8864,46,1792
8865,4,1793
8866,57,1793
8867,19,1793
8868,57,1793
8869,15,1793
8870,8,1793
8871,38,1793
8872,50,1793
8873,37,1793
8874,59,1794
8875,58,1794
8876,14,1794
8877,11,1795
8878,15,1795
8879,27,1795
8880,59,1795
8881,42,1795
8882,24,1795
8883,24,1796
8884,22,1796
8885,28,1796
8886,12,1796
8887,21,1796
8888,36,1796
8889,37,1797
8890,50,1797
8891,40,1797
8892,35,1797
8893,10,1797
8894,6,1798
8895,36,1798
8896,21,1798
8897,57,1798
8898,42,1798
8899,28,1799
8900,12,1799
8901,55,1799
8902,53,1799
8903,40,1799
8904,13,1799
8905,60,1799
8906,29,1800
8907,7,1800
8908,11,1800
8909,36,1800
8910,56,1800
8911,14,1800
8912,15,1800
8913,37,1800
8914,13,1800
8915,60,1801
8916,46,1801
8917,28,1801
8918,42,1801
8919,10,1801
8920,34,1802
8921,26,1802
8922,53,1802
8923,36,1802
8924,42,1803
8925,17,1803
8926,52,1804
8927,10,1805
8928,5,1805
8929,27,1805
8930,1,1805
8931,18,1806
8932,12,1807
8933,17,1807
8934,10,1807
8935,30,1807
8936,19,1807
8937,36,1808
8938,46,1808
8939,4,1808
8940,29,1808
8941,34,1808
8942,22,1808
8943,35,1808
8944,36,1808
8945,42,1808
8946,11,1809
8947,13,1809
8948,8,1809
8949,11,1809
8950,58,1809
8951,42,1809
8952,17,1810
8953,17,1810
8954,16,1810
8955,22,1810
8956,5,1810
8957,34,1810
8958,39,1811
8959,53,1812
8960,22,1812
8961,13,1812
8962,35,1812
8963,46,1812
8964,1,1812
8965,28,1812
8966,39,1812
8967,5,1812
8968,19,1813
8969,59,1813
8970,40,1813
8971,55,1813
8972,1,1813
8973,5,1813
8974,28,1814
8975,50,1814
8976,1,1815
8977,38,1815
8978,11,1815
8979,53,1816
8980,60,1816
8981,9,1816
8982,27,1816
8983,1,1816
8984,5,1816
8985,50,1816
8986,18,1816
8987,59,1816
8988,25,1817
8989,40,1817
8990,39,1817
8991,36,1817
8992,15,1818
8993,36,1819
8994,6,1819
8995,59,1819
8996,37,1819
8997,15,1819
8998,40,1820
8999,19,1820
9000,52,1821
9001,34,1821
9002,56,1821
9003,57,1821
9004,30,1821
9005,44,1822
9006,19,1822
9007,14,1822
9008,39,1822
9009,21,1822
9010,18,1822
9011,7,1823
9012,59,1824
9013,32,1824
9014,46,1824
9015,52,1824
9016,7,1824
9017,34,1825
9018,59,1825
9019,48,1825
9020,7,1825
9021,19,1826
9022,17,1826
9023,11,1826
9024,32,1826
9025,32,1826
9026,35,1826
9027,14,1826
9028,48,1826
9029,19,1826
9030,52,1827
9031,18,1827
9032,42,1828
9033,5,1828
9034,34,1828
9035,9,1828
9036,58,1828
9037,18,1829
9038,35,1829
9039,60,1829
9040,27,1829
9041,46,1829
9042,55,1829
9043,40,1829
9044,27,1829
9045,25,1830
9046,6,1830
9047,24,1830
9048,6,1830
9049,29,1831
9050,58,1831
9051,15,1832
9052,22,1832
9053,53,1832
9054,46,1832
9055,35,1833
9056,53,1833
9057,38,1833
9058,35,1833
9059,15,1833
9060,36,1833
9061,40,1834
9062,39,1834
9063,39,1834
9064,19,1834
9065,22,1834
9066,32,1835
9067,60,1835
9068,39,1836
9069,16,1836
9070,17,1836
9071,29,1837
9072,24,1837
9073,35,1837
9074,21,1837
9075,8,1837
9076,10,1837
9077,56,1838
9078,13,1838
9079,1,1839
9080,53,1839
9081,30,1839
9082,46,1839
9083,52,1839
9084,15,1839
9085,46,1839
9086,5,1839
9087,26,1840
9088,9,1840
9089,12,1840
9090,60,1840
9091,55,1841
9092,16,1841
9093,13,1841
9094,9,1841
9095,26,1841
9096,59,1841
9097,37,1842
9098,30,1842
9099,15,1842
9100,24,1842
9101,56,1842
9102,55,1842
9103,9,1843
9104,12,1843
9105,46,1843
9106,19,1843
9107,19,1843
9108,14,1843
9109,30,1843
9110,21,1843
9111,8,1844
9112,29,1845
9113,58,1845
9114,24,1845
9115,27,1845
9116,46,1845
9117,21,1846
9118,25,1846
9119,32,1846
9120,53,1846
9121,36,1846
9122,38,1846
9123,60,1847
9124,58,1847
9125,60,1847
9126,26,1847
9127,15,1847
9128,52,1847
9129,39,1847
9130,36,1848
9131,42,1849
9132,60,1849
9133,40,1849
9134,55,1849
9135,35,1849
9136,26,1849
9137,44,1850
9138,15,1850
9139,11,1850
9140,13,1850
9141,25,1851
9142,12,1852
9143,19,1852
9144,15,1852
9145,40,1852
9146,15,1852
9147,7,1852
9148,55,1852
9149,28,1852
9150,35,1852
9151,21,1853
9152,16,1853
9153,32,1853
9154,1,1853
9155,10,1853
9156,38,1853
9157,46,1853
9158,37,1854
9159,24,1854
9160,36,1854
9161,10,1855
9162,10,1855
9163,18,1855
9164,46,1855
9165,29,1855
9166,29,1855
9167,55,1855
9168,14,1855
9169,8,1856
9170,37,1856
9171,22,1856
9172,1,1856
9173,39,1856
9174,8,1856
9175,30,1856
9176,17,1856
9177,58,1857
9178,19,1857
9179,27,1857
9180,57,1857
9181,46,1857
9182,52,1857
9183,60,1857
9184,30,1858
9185,26,1858
9186,11,1858
9187,53,1858
9188,60,1859
9189,53,1859
9190,52,1859
9191,29,1860
9192,30,1860
9193,58,1860
9194,28,1861
9195,53,1861
9196,36,1861
9197,27,1861
9198,53,1861
9199,15,1862
9200,44,1862
9201,1,1862
9202,57,1862
9203,46,1862
9204,60,1863
9205,18,1863
9206,8,1863
9207,53,1863
9208,27,1863
9209,7,1863
9210,11,1864
9211,25,1864
9212,9,1864
9213,1,1864
9214,30,1864
9215,46,1864
9216,29,1864
9217,55,1864
9218,34,1864
9219,44,1865
9220,52,1865
9221,44,1865
9222,1,1866
9223,5,1866
9224,6,1866
9225,9,1866
9226,50,1867
9227,57,1867
9228,39,1867
9229,32,1867
9230,60,1867
9231,22,1867
9232,17,1867
9233,37,1867
9234,30,1867
9235,44,1868
9236,35,1868
9237,19,1868
9238,42,1868
9239,48,1868
9240,59,1868
9241,8,1868
9242,9,1868
9243,48,1868
9244,56,1869
9245,59,1870
9246,21,1870
9247,32,1871
9248,9,1871
9249,22,1871
9250,28,1871
9251,34,1871
9252,4,1871
9253,55,1871
9254,50,1872
9255,42,1872
9256,32,1872
9257,12,1872
9258,19,1872
9259,24,1873
9260,17,1873
9261,22,1873
9262,25,1874
9263,8,1874
9264,28,1874
9265,21,1874
9266,44,1874
9267,7,1874
9268,39,1874
9269,19,1874
9270,29,1874
9271,35,1875
9272,5,1875
9273,60,1876
9274,59,1876
9275,50,1876
9276,59,1876
9277,56,1876
9278,15,1876
9279,6,1876
9280,57,1876
9281,12,1876
9282,9,1877
9283,17,1877
9284,57,1877
9285,9,1877
9286,5,1877
9287,37,1877
9288,9,1877
9289,21,1877
9290,13,1878
9291,18,1878
9292,29,1878
9293,28,1879
9294,5,1879
9295,59,1879
9296,42,1880
9297,29,1881
9298,5,1881
9299,6,1881
9300,50,1881
9301,46,1881
9302,60,1881
9303,55,1881
9304,8,1881
9305,35,1882
9306,53,1882
9307,32,1882
9308,32,1882
9309,57,1882
9310,10,1882
9311,37,1882
9312,12,1883
9313,34,1883
9314,38,1883
9315,10,1883
9316,10,1883
9317,24,1883
9318,5,1884
9319,16,1884
9320,14,1884
9321,21,1884
9322,24,1885
9323,4,1885
9324,29,1885
9325,16,1885
9326,7,1885
9327,15,1886
9328,4,1886
9329,24,1886
9330,10,1886
9331,27,1886
9332,17,1886
9333,37,1886
9334,21,1886
9335,5,1886
9336,52,1887
9337,11,1888
9338,34,1888
9339,37,1888
9340,1,1888
9341,34,1888
9342,55,1888
9343,6,1888
9344,50,1889
9345,29,1889
9346,37,1890
9347,34,1890
9348,22,1890
9349,12,1891
9350,59,1891
9351,29,1891
9352,17,1891
9353,18,1891
9354,39,1891
9355,9,1891
9356,34,1891
9357,4,1892
9358,27,1892
9359,5,1893
9360,6,1893
9361,19,1894
9362,15,1894
9363,53,1895
9364,17,1895
9365,53,1895
9366,42,1895
9367,1,1896
9368,15,1896
9369,58,1896
9370,12,1897
9371,13,1897
9372,58,1897
9373,50,1898
9374,57,1898
9375,44,1899
9376,17,1899
9377,6,1899
9378,11,1899
9379,9,1899
9380,1,1899
9381,8,1899
9382,40,1899
9383,38,1900
9384,34,1900
9385,21,1900
9386,52,1900
9387,19,1900
9388,18,1901
9389,38,1901
9390,12,1901
9391,11,1901
9392,25,1901
9393,24,1902
9394,11,1903
9395,58,1903
9396,28,1903
9397,27,1903
9398,34,1903
9399,7,1904
9400,24,1904
9401,1,1904
9402,59,1904
9403,40,1904
9404,27,1904
9405,32,1904
9406,55,1904
9407,18,1905
9408,42,1905
9409,27,1905
9410,50,1905
9411,8,1905
9412,60,1905
9413,17,1905
9414,28,1905
9415,60,1906
9416,37,1906
9417,24,1906
9418,16,1906
9419,19,1906
9420,7,1906
9421,4,1906
9422,1,1907
9423,14,1907
9424,42,1907
9425,22,1907
9426,15,1907
9427,11,1908
9428,24,1909
9429,48,1909
9430,6,1909
9431,58,1909
9432,21,1909
9433,56,1909
9434,37,1910
9435,12,1910
9436,4,1911
9437,48,1911
9438,26,1911
9439,52,1911
9440,24,1911
9441,5,1911
9442,29,1912
9443,34,1912
9444,36,1913
9445,7,1913
9446,15,1913
9447,15,1913
9448,60,1913
9449,11,1913
9450,11,1913
9451,30,1913
9452,21,1914
9453,40,1914
9454,16,1914
9455,1,1914
9456,42,1914
9457,27,1914
9458,40,1914
9459,24,1914
9460,1,1915
9461,4,1915
9462,59,1915
9463,26,1915
9464,19,1915
9465,6,1915
9466,9,1915
9467,37,1915
9468,15,1916
9469,11,1916
9470,13,1916
9471,15,1916
9472,60,1916
9473,5,1917
9474,24,1917
9475,32,1917
9476,12,1917
9477,16,1918
